SJAG_03086	HGNC:706
SJAG_03461	HGNC:12420
SJAG_03460	HGNC:17874
SJAG_03459	HGNC:14054
SJAG_04518	HGNC:1735
SJAG_00288	HGNC:8548
SJAG_00288	HGNC:14180
SJAG_00288	HGNC:4606
SJAG_00288	HGNC:30167
SJAG_05245	HGNC:20751
SJAG_05245	HGNC:29323
SJAG_00289	HGNC:12363
SJAG_04454	HGNC:29478
SJAG_04453	HGNC:28343
SJAG_01172	HGNC:24180
SJAG_01176	HGNC:16705
SJAG_01176	HGNC:30758
SJAG_04451	HGNC:20341
SJAG_04451	HGNC:18472
SJAG_04451	HGNC:18474
SJAG_01177	HGNC:26055
SJAG_01476	HGNC:17687
SJAG_00561	HGNC:21905
SJAG_02464	HGNC:25590
SJAG_02464	HGNC:8124
SJAG_03018	HGNC:10545
SJAG_00798	HGNC:20084
SJAG_05335	HGNC:16476
SJAG_00799	HGNC:10322
SJAG_03532	HGNC:24263
SJAG_04598	HGNC:22301
SJAG_04598	HGNC:24878
SJAG_00803	HGNC:28633
SJAG_00803	HGNC:25225
SJAG_00803	HGNC:29263
SJAG_00803	HGNC:28087
SJAG_00803	HGNC:16952
SJAG_00808	HGNC:9533
SJAG_00809	HGNC:16463
SJAG_00809	HGNC:25031
SJAG_03569	HGNC:24535
SJAG_03572	HGNC:25276
SJAG_00874	HGNC:28980
SJAG_00878	HGNC:12470
SJAG_00527	HGNC:2327
SJAG_00527	HGNC:33632
SJAG_00529	HGNC:3824
SJAG_00531	HGNC:17349
SJAG_02398	HGNC:10683
SJAG_02387	HGNC:27012
SJAG_00542	HGNC:847
SJAG_00543	HGNC:20116
SJAG_00543	HGNC:27442
SJAG_00543	HGNC:20115
SJAG_02388	HGNC:17366
SJAG_02643	HGNC:2673
SJAG_02644	HGNC:17083
SJAG_02646	HGNC:2579
SJAG_02391	HGNC:9234
SJAG_01127	HGNC:23999
SJAG_01134	HGNC:18261
SJAG_01151	HGNC:16783
SJAG_00488	HGNC:6215
SJAG_00470	HGNC:15702
SJAG_00466	HGNC:3267
SJAG_02369	HGNC:3350
SJAG_02369	HGNC:3353
SJAG_02369	HGNC:3354
SJAG_02107	HGNC:3350
SJAG_02107	HGNC:3353
SJAG_02107	HGNC:3354
SJAG_00461	HGNC:3350
SJAG_00461	HGNC:3353
SJAG_00461	HGNC:3354
SJAG_02074	HGNC:1744
SJAG_02069	HGNC:33910
SJAG_02065	HGNC:28963
SJAG_02061	HGNC:15815
SJAG_01110	HGNC:20816
SJAG_00585	HGNC:4665
SJAG_00594	HGNC:13490
SJAG_00594	HGNC:26790
SJAG_01111	HGNC:11103
SJAG_00596	HGNC:10894
SJAG_05195	HGNC:26044
SJAG_00605	HGNC:8876
SJAG_00605	HGNC:8877
SJAG_00605	HGNC:8878
SJAG_01518	HGNC:7469
SJAG_01518	HGNC:21051
SJAG_05197	HGNC:14106
SJAG_00615	HGNC:7732
SJAG_03752	HGNC:12621
SJAG_03752	HGNC:23086
SJAG_03741	HGNC:28381
SJAG_02234	HGNC:2234
SJAG_01287	HGNC:3597
SJAG_02223	HGNC:15805
SJAG_03747	HGNC:27036
SJAG_03747	HGNC:5035
SJAG_03747	HGNC:29295
SJAG_03747	HGNC:48813
SJAG_03747	HGNC:51235
SJAG_03747	HGNC:15921
SJAG_03747	HGNC:51333
SJAG_02211	HGNC:14857
SJAG_02209	HGNC:25467
SJAG_00173	HGNC:22316
SJAG_03746	HGNC:10698
SJAG_03746	HGNC:10699
SJAG_03746	HGNC:18655
SJAG_03746	HGNC:20627
SJAG_03746	HGNC:29032
SJAG_03745	HGNC:9138
SJAG_00169	HGNC:19687
SJAG_03754	HGNC:19665
SJAG_03754	HGNC:30757
SJAG_03756	HGNC:11982
SJAG_03756	HGNC:11983
SJAG_03756	HGNC:11984
SJAG_00181	HGNC:7900
SJAG_01004	HGNC:7104
SJAG_01003	HGNC:16769
SJAG_01003	HGNC:17500
SJAG_00186	HGNC:15910
SJAG_00188	HGNC:13082
SJAG_05210	HGNC:25020
SJAG_05210	HGNC:28207
SJAG_04726	HGNC:4323
SJAG_02847	HGNC:24040
SJAG_02847	HGNC:24041
SJAG_00992	HGNC:19073
SJAG_04460	HGNC:28611
SJAG_03925	HGNC:845
SJAG_00969	HGNC:12822
SJAG_00969	HGNC:12823
SJAG_03926	HGNC:16879
SJAG_03928	HGNC:26068
SJAG_02599	HGNC:20390
SJAG_00962	HGNC:20261
SJAG_02601	HGNC:4834
SJAG_00653	HGNC:21406
SJAG_04736	HGNC:24974
SJAG_04736	HGNC:25748
SJAG_00642	HGNC:25585
SJAG_04737	HGNC:23472
SJAG_04737	HGNC:29786
SJAG_00639	HGNC:17350
SJAG_02028	HGNC:6047
SJAG_03882	HGNC:24250
SJAG_02839	HGNC:6631
SJAG_02839	HGNC:6632
SJAG_03889	HGNC:14579
SJAG_02828	HGNC:3433
SJAG_03893	HGNC:9278
SJAG_03900	HGNC:11535
SJAG_03900	HGNC:18056
SJAG_03901	HGNC:17843
SJAG_02822	HGNC:13620
SJAG_02821	HGNC:30217
SJAG_00742	HGNC:20080
SJAG_02817	HGNC:26400
SJAG_00732	HGNC:16953
SJAG_02813	HGNC:11533
SJAG_00683	HGNC:23797
SJAG_02809	HGNC:14598
SJAG_04944	HGNC:2321
SJAG_05280	HGNC:26115
SJAG_04950	HGNC:17928
SJAG_02803	HGNC:6502
SJAG_02184	HGNC:6502
SJAG_02479	HGNC:6502
SJAG_00666	HGNC:1723
SJAG_01218	HGNC:30300
SJAG_00674	HGNC:408
SJAG_01216	HGNC:4559
SJAG_00677	HGNC:2252
SJAG_00677	HGNC:2253
SJAG_00677	HGNC:2254
SJAG_01215	HGNC:12417
SJAG_01215	HGNC:12419
SJAG_01212	HGNC:25139
SJAG_02367	HGNC:8764
SJAG_02368	HGNC:9780
SJAG_02368	HGNC:16508
SJAG_02105	HGNC:1188
SJAG_02103	HGNC:14562
SJAG_02103	HGNC:19348
SJAG_02101	HGNC:9192
SJAG_03831	HGNC:21147
SJAG_03831	HGNC:28037
SJAG_03831	HGNC:13779
SJAG_02097	HGNC:11469
SJAG_02094	HGNC:25971
SJAG_02084	HGNC:23230
SJAG_02082	HGNC:12485
SJAG_01629	HGNC:24658
SJAG_01623	HGNC:30081
SJAG_01616	HGNC:7437
SJAG_02640	HGNC:9758
SJAG_02640	HGNC:18370
SJAG_02078	HGNC:26508
SJAG_03725	HGNC:25587
SJAG_03725	HGNC:1310
SJAG_03732	HGNC:30793
SJAG_05193	HGNC:11986
SJAG_05193	HGNC:29787
SJAG_03733	HGNC:16702
SJAG_03760	HGNC:24203
SJAG_03760	HGNC:30087
SJAG_00552	HGNC:21147
SJAG_00552	HGNC:28037
SJAG_00552	HGNC:13779
SJAG_00790	HGNC:5238
SJAG_00560	HGNC:15500
SJAG_05024	HGNC:2519
SJAG_05024	HGNC:2520
SJAG_05023	HGNC:17499
SJAG_00944	HGNC:4908
SJAG_00938	HGNC:7602
SJAG_00938	HGNC:7603
SJAG_00938	HGNC:7604
SJAG_00936	HGNC:27039
SJAG_04131	HGNC:19844
SJAG_03100	HGNC:22408
SJAG_03306	HGNC:28487
SJAG_03306	HGNC:4432
SJAG_03114	HGNC:837
SJAG_03315	HGNC:25015
SJAG_03333	HGNC:30242
SJAG_03333	HGNC:28880
SJAG_03118	HGNC:30401
SJAG_03334	HGNC:28380
SJAG_03125	HGNC:25126
SJAG_03069	HGNC:4976
SJAG_03347	HGNC:11443
SJAG_03089	HGNC:29796
SJAG_03357	HGNC:24659
SJAG_03354	HGNC:4668
SJAG_03351	HGNC:1724
SJAG_03350	HGNC:1720
SJAG_03602	HGNC:18994
SJAG_03602	HGNC:11405
SJAG_03601	HGNC:9260
SJAG_00196	HGNC:26467
SJAG_00199	HGNC:19714
SJAG_00199	HGNC:29106
SJAG_00199	HGNC:17018
SJAG_03595	HGNC:15956
SJAG_03597	HGNC:7877
SJAG_01876	HGNC:1034
SJAG_04916	HGNC:17688
SJAG_04917	HGNC:11536
SJAG_04901	HGNC:1442
SJAG_04901	HGNC:1445
SJAG_04901	HGNC:1449
SJAG_04901	HGNC:1452
SJAG_04901	HGNC:18445
SJAG_04901	HGNC:18180
SJAG_01879	HGNC:17310
SJAG_01879	HGNC:17315
SJAG_02291	HGNC:11284
SJAG_01503	HGNC:18802
SJAG_04821	HGNC:28287
SJAG_01509	HGNC:30287
SJAG_04424	HGNC:10665
SJAG_04424	HGNC:20321
SJAG_04434	HGNC:9796
SJAG_00349	HGNC:15773
SJAG_00349	HGNC:16989
SJAG_00349	HGNC:16849
SJAG_00357	HGNC:16998
SJAG_00378	HGNC:16197
SJAG_00567	HGNC:15736
SJAG_01577	HGNC:8849
SJAG_01575	HGNC:20286
SJAG_01571	HGNC:30031
SJAG_01571	HGNC:18215
SJAG_01599	HGNC:28826
SJAG_01595	HGNC:3367
SJAG_01595	HGNC:3368
SJAG_01601	HGNC:1551
SJAG_01601	HGNC:1553
SJAG_01601	HGNC:1555
SJAG_01613	HGNC:6389
SJAG_03206	HGNC:3435
SJAG_03285	HGNC:11544
SJAG_03286	HGNC:9886
SJAG_03286	HGNC:18039
SJAG_03286	HGNC:11114
SJAG_03286	HGNC:11115
SJAG_03291	HGNC:17029
SJAG_04706	HGNC:10929
SJAG_04706	HGNC:10930
SJAG_04706	HGNC:10931
SJAG_04706	HGNC:10932
SJAG_04706	HGNC:10933
SJAG_04706	HGNC:16703
SJAG_04706	HGNC:16704
SJAG_04706	HGNC:20151
SJAG_04713	HGNC:28334
SJAG_04719	HGNC:2418
SJAG_04721	HGNC:15913
SJAG_04721	HGNC:18151
SJAG_03077	HGNC:17210
SJAG_03076	HGNC:13464
SJAG_03076	HGNC:23231
SJAG_03076	HGNC:11699
SJAG_03076	HGNC:18825
SJAG_03076	HGNC:32237
SJAG_00261	HGNC:29561
SJAG_04500	HGNC:28033
SJAG_04511	HGNC:5237
SJAG_04511	HGNC:17041
SJAG_04511	HGNC:16969
SJAG_03380	HGNC:12754
SJAG_03376	HGNC:11403
SJAG_03376	HGNC:11404
SJAG_03376	HGNC:18174
SJAG_02385	HGNC:18291
SJAG_02384	HGNC:2972
SJAG_02384	HGNC:2973
SJAG_02383	HGNC:28981
SJAG_02383	HGNC:25817
SJAG_03452	HGNC:10986
SJAG_03457	HGNC:9722
SJAG_02715	HGNC:27393
SJAG_02713	HGNC:8872
SJAG_02713	HGNC:8873
SJAG_02713	HGNC:8874
SJAG_02713	HGNC:8875
SJAG_02708	HGNC:9820
SJAG_02705	HGNC:782
SJAG_02689	HGNC:17581
SJAG_01799	HGNC:2457
SJAG_01799	HGNC:2459
SJAG_01804	HGNC:19353
SJAG_01804	HGNC:19354
SJAG_01805	HGNC:9077
SJAG_01805	HGNC:19699
SJAG_01805	HGNC:2154
SJAG_04047	HGNC:20954
SJAG_04044	HGNC:10696
SJAG_04042	HGNC:7473
SJAG_04038	HGNC:1915
SJAG_04038	HGNC:1917
SJAG_02046	HGNC:10440
SJAG_02043	HGNC:13164
SJAG_02043	HGNC:31749
SJAG_02042	HGNC:25189
SJAG_00636	HGNC:17996
SJAG_00635	HGNC:8512
SJAG_00634	HGNC:4983
SJAG_00634	HGNC:5000
SJAG_00634	HGNC:5004
SJAG_00634	HGNC:24954
SJAG_00631	HGNC:9716
SJAG_04061	HGNC:25365
SJAG_04061	HGNC:34336
SJAG_00954	HGNC:9555
SJAG_04097	HGNC:24859
SJAG_04097	HGNC:7136
SJAG_01787	HGNC:9393
SJAG_01787	HGNC:9395
SJAG_01787	HGNC:9399
SJAG_01787	HGNC:9401
SJAG_01787	HGNC:9403
SJAG_01787	HGNC:9410
SJAG_01790	HGNC:9314
SJAG_01790	HGNC:9315
SJAG_01790	HGNC:9316
SJAG_01794	HGNC:23664
SJAG_01794	HGNC:29242
SJAG_02427	HGNC:9227
SJAG_04994	HGNC:9369
SJAG_05003	HGNC:3266
SJAG_05014	HGNC:17854
SJAG_05265	HGNC:25724
SJAG_02436	HGNC:18
SJAG_02431	HGNC:7567
SJAG_02431	HGNC:7568
SJAG_02431	HGNC:7569
SJAG_02431	HGNC:7571
SJAG_02431	HGNC:23212
SJAG_02431	HGNC:31073
SJAG_02431	HGNC:7572
SJAG_02431	HGNC:7573
SJAG_02431	HGNC:7574
SJAG_02431	HGNC:7576
SJAG_02431	HGNC:7577
SJAG_02431	HGNC:15906
SJAG_02431	HGNC:7578
SJAG_02431	HGNC:7579
SJAG_04968	HGNC:9295
SJAG_04977	HGNC:17303
SJAG_04984	HGNC:26054
SJAG_04966	HGNC:14583
SJAG_04963	HGNC:25471
SJAG_04963	HGNC:32225
SJAG_04502	HGNC:15574
SJAG_04506	HGNC:19714
SJAG_04506	HGNC:29106
SJAG_04506	HGNC:17018
SJAG_04499	HGNC:5007
SJAG_04499	HGNC:5008
SJAG_04494	HGNC:10380
SJAG_04173	HGNC:10380
SJAG_04492	HGNC:30350
SJAG_04491	HGNC:19440
SJAG_01408	HGNC:1743
SJAG_01409	HGNC:28304
SJAG_01410	HGNC:9817
SJAG_01412	HGNC:2484
SJAG_01412	HGNC:17086
SJAG_01415	HGNC:19942
SJAG_01415	HGNC:21090
SJAG_01416	HGNC:8966
SJAG_01391	HGNC:29925
SJAG_01384	HGNC:705
SJAG_01383	HGNC:8819
SJAG_01381	HGNC:27393
SJAG_01379	HGNC:9783
SJAG_01379	HGNC:9784
SJAG_01379	HGNC:9785
SJAG_01376	HGNC:17270
SJAG_01372	HGNC:395
SJAG_01354	HGNC:6948
SJAG_01351	HGNC:4624
SJAG_01349	HGNC:1934
SJAG_01349	HGNC:1935
SJAG_01349	HGNC:24876
SJAG_01349	HGNC:31668
SJAG_01338	HGNC:21173
SJAG_01418	HGNC:27717
SJAG_01435	HGNC:24215
SJAG_01436	HGNC:9194
SJAG_02142	HGNC:4809
SJAG_02142	HGNC:4810
SJAG_00504	HGNC:10771
SJAG_02898	HGNC:24966
SJAG_02900	HGNC:16889
SJAG_03349	HGNC:7529
SJAG_03588	HGNC:118
SJAG_03586	HGNC:26518
SJAG_01767	HGNC:23518
SJAG_01778	HGNC:22474
SJAG_01781	HGNC:28144
SJAG_01783	HGNC:25471
SJAG_01783	HGNC:32225
SJAG_01225	HGNC:28381
SJAG_05222	HGNC:467
SJAG_05222	HGNC:28658
SJAG_04838	HGNC:24013
SJAG_04841	HGNC:17088
SJAG_04841	HGNC:17078
SJAG_03296	HGNC:20213
SJAG_03539	HGNC:29540
SJAG_04357	HGNC:9530
SJAG_02245	HGNC:707
SJAG_02244	HGNC:12612
SJAG_02241	HGNC:12645
SJAG_02237	HGNC:12831
SJAG_00619	HGNC:30076
SJAG_00623	HGNC:24965
SJAG_02261	HGNC:7527
SJAG_02278	HGNC:1943
SJAG_02278	HGNC:1944
SJAG_02271	HGNC:4136
SJAG_02270	HGNC:11579
SJAG_01567	HGNC:28628
SJAG_01564	HGNC:28960
SJAG_01536	HGNC:26988
SJAG_01533	HGNC:689
SJAG_01530	HGNC:13286
SJAG_01530	HGNC:11233
SJAG_01526	HGNC:11580
SJAG_01526	HGNC:10274
SJAG_00522	HGNC:14411
SJAG_05190	HGNC:28965
SJAG_01523	HGNC:4648
SJAG_01914	HGNC:12394
SJAG_01494	HGNC:24517
SJAG_01242	HGNC:20274
SJAG_01242	HGNC:16171
SJAG_01242	HGNC:30599
SJAG_00523	HGNC:10426
SJAG_02474	HGNC:29488
SJAG_02474	HGNC:32479
SJAG_02457	HGNC:48
SJAG_02458	HGNC:11545
SJAG_02460	HGNC:9826
SJAG_02461	HGNC:13051
SJAG_04616	HGNC:11079
SJAG_04616	HGNC:17123
SJAG_04616	HGNC:20653
SJAG_04621	HGNC:163
SJAG_04621	HGNC:164
SJAG_04621	HGNC:166
SJAG_04619	HGNC:16808
SJAG_04619	HGNC:21289
SJAG_04618	HGNC:30887
SJAG_04627	HGNC:12441
SJAG_04629	HGNC:14340
SJAG_04631	HGNC:18704
SJAG_04631	HGNC:28125
SJAG_04634	HGNC:4378
SJAG_01677	HGNC:9816
SJAG_01674	HGNC:28359
SJAG_05278	HGNC:14937
SJAG_01220	HGNC:14014
SJAG_01239	HGNC:35410
SJAG_01238	HGNC:7694
SJAG_02863	HGNC:24198
SJAG_02863	HGNC:2492
SJAG_02863	HGNC:26058
SJAG_02867	HGNC:28962
SJAG_02868	HGNC:28793
SJAG_01667	HGNC:122
SJAG_01664	HGNC:5253
SJAG_01664	HGNC:5258
SJAG_00251	HGNC:26979
SJAG_01662	HGNC:15476
SJAG_01662	HGNC:24596
SJAG_04108	HGNC:20870
SJAG_03946	HGNC:29831
SJAG_05316	HGNC:9534
SJAG_03957	HGNC:11317
SJAG_03961	HGNC:396
SJAG_03961	HGNC:397
SJAG_03962	HGNC:33911
SJAG_03967	HGNC:24224
SJAG_03967	HGNC:1733
SJAG_03968	HGNC:17479
SJAG_00255	HGNC:23141
SJAG_01863	HGNC:8994
SJAG_01863	HGNC:8995
SJAG_01863	HGNC:8996
SJAG_01857	HGNC:20361
SJAG_02201	HGNC:14513
SJAG_02200	HGNC:9949
SJAG_02194	HGNC:17284
SJAG_02982	HGNC:16090
SJAG_02982	HGNC:16089
SJAG_02981	HGNC:17262
SJAG_02981	HGNC:20512
SJAG_02981	HGNC:29545
SJAG_04581	HGNC:28152
SJAG_04583	HGNC:16435
SJAG_04665	HGNC:10451
SJAG_00035	HGNC:17377
SJAG_04741	HGNC:27017
SJAG_03873	HGNC:28108
SJAG_03873	HGNC:21097
SJAG_02023	HGNC:861
SJAG_04746	HGNC:10418
SJAG_04745	HGNC:6388
SJAG_01006	HGNC:10381
SJAG_01022	HGNC:1144
SJAG_01022	HGNC:13607
SJAG_00418	HGNC:9112
SJAG_00421	HGNC:11588
SJAG_00421	HGNC:19841
SJAG_00424	HGNC:667
SJAG_00424	HGNC:668
SJAG_00424	HGNC:669
SJAG_03240	HGNC:26920
SJAG_00430	HGNC:9759
SJAG_00430	HGNC:9762
SJAG_00430	HGNC:7007
SJAG_00430	HGNC:30273
SJAG_00429	HGNC:33499
SJAG_03784	HGNC:16049
SJAG_03783	HGNC:29865
SJAG_00052	HGNC:18402
SJAG_01954	HGNC:3297
SJAG_01956	HGNC:1728
SJAG_00142	HGNC:2460
SJAG_01958	HGNC:28484
SJAG_00140	HGNC:10461
SJAG_00140	HGNC:2586
SJAG_00140	HGNC:24314
SJAG_00140	HGNC:26108
SJAG_00136	HGNC:853
SJAG_00136	HGNC:854
SJAG_01881	HGNC:30260
SJAG_02289	HGNC:16873
SJAG_02287	HGNC:2735
SJAG_02263	HGNC:10648
SJAG_02264	HGNC:19431
SJAG_02264	HGNC:28744
SJAG_02264	HGNC:26802
SJAG_02264	HGNC:25013
SJAG_02265	HGNC:29678
SJAG_00048	HGNC:12669
SJAG_00048	HGNC:12672
SJAG_00048	HGNC:12674
SJAG_00043	HGNC:16432
SJAG_00043	HGNC:29957
SJAG_00043	HGNC:8109
SJAG_00108	HGNC:568
SJAG_00065	HGNC:25513
SJAG_00067	HGNC:4662
SJAG_00068	HGNC:23213
SJAG_00326	HGNC:8860
SJAG_00120	HGNC:9721
SJAG_00120	HGNC:30262
SJAG_00120	HGNC:25846
SJAG_00076	HGNC:7032
SJAG_00078	HGNC:9308
SJAG_00083	HGNC:14377
SJAG_00085	HGNC:28618
SJAG_01981	HGNC:15971
SJAG_01979	HGNC:29851
SJAG_00072	HGNC:10703
SJAG_00072	HGNC:10704
SJAG_00321	HGNC:15917
SJAG_00321	HGNC:9055
SJAG_00321	HGNC:9056
SJAG_00321	HGNC:9059
SJAG_00321	HGNC:9060
SJAG_00321	HGNC:9061
SJAG_00321	HGNC:9062
SJAG_00321	HGNC:9065
SJAG_00321	HGNC:9066
SJAG_00321	HGNC:29185
SJAG_00321	HGNC:29037
SJAG_00321	HGNC:9063
SJAG_00321	HGNC:9064
SJAG_03026	HGNC:16485
SJAG_03026	HGNC:5309
SJAG_03023	HGNC:17157
SJAG_01272	HGNC:26333
SJAG_01274	HGNC:29091
SJAG_01279	HGNC:9126
SJAG_01279	HGNC:11960
SJAG_01280	HGNC:30943
SJAG_01407	HGNC:14537
SJAG_01407	HGNC:17156
SJAG_04354	HGNC:14859
SJAG_04354	HGNC:12562
SJAG_04351	HGNC:25799
SJAG_04346	HGNC:24517
SJAG_02776	HGNC:15791
SJAG_02774	HGNC:32312
SJAG_02774	HGNC:24281
SJAG_02772	HGNC:15879
SJAG_02763	HGNC:13345
SJAG_02763	HGNC:14450
SJAG_02763	HGNC:14451
SJAG_02756	HGNC:5187
SJAG_02756	HGNC:5188
SJAG_01676	HGNC:10334
SJAG_02755	HGNC:10334
SJAG_04402	HGNC:30309
SJAG_04400	HGNC:9854
SJAG_04397	HGNC:2263
SJAG_04395	HGNC:18479
SJAG_04389	HGNC:7672
SJAG_04787	HGNC:26001
SJAG_05339	HGNC:20872
SJAG_04756	HGNC:20696
SJAG_04759	HGNC:28746
SJAG_04759	HGNC:24925
SJAG_04763	HGNC:8858
SJAG_04767	HGNC:28585
SJAG_04783	HGNC:17896
SJAG_04782	HGNC:25305
SJAG_04754	HGNC:2890
SJAG_02016	HGNC:8768
SJAG_02016	HGNC:26398
SJAG_02007	HGNC:19691
SJAG_02004	HGNC:16500
SJAG_02371	HGNC:30892
SJAG_02374	HGNC:2992
SJAG_00210	HGNC:6993
SJAG_00210	HGNC:6995
SJAG_00210	HGNC:6996
SJAG_00210	HGNC:6997
SJAG_00212	HGNC:18125
SJAG_00212	HGNC:857
SJAG_00217	HGNC:7717
SJAG_00225	HGNC:12453
SJAG_00225	HGNC:23020
SJAG_00229	HGNC:9302
SJAG_00229	HGNC:9303
SJAG_04928	HGNC:12016
SJAG_02160	HGNC:15772
SJAG_02160	HGNC:15853
SJAG_02161	HGNC:20883
SJAG_02161	HGNC:28638
SJAG_02162	HGNC:13595
SJAG_02162	HGNC:13608
SJAG_02162	HGNC:16712
SJAG_01661	HGNC:9238
SJAG_01648	HGNC:3650
SJAG_00286	HGNC:24923
SJAG_02949	HGNC:4296
SJAG_02949	HGNC:7631
SJAG_MIT04	HGNC:7419
SJAG_MIT03	HGNC:7427
SJAG_MIT20	HGNC:7421
SJAG_MIT13	HGNC:7422
SJAG_MIT15	HGNC:7414
SJAG_MIT09	HGNC:841
SJAG_MIT09	HGNC:842
SJAG_MIT09	HGNC:843
SJAG_MIT37	HGNC:7415
SJAG_00053	HGNC:12648
SJAG_00053	HGNC:12649
SJAG_00230	HGNC:30255
SJAG_00320	HGNC:19369
SJAG_00397	HGNC:167
SJAG_00397	HGNC:168
SJAG_00481	HGNC:20444
SJAG_00481	HGNC:20445
SJAG_00611	HGNC:6764
SJAG_00614	HGNC:12435
SJAG_00614	HGNC:17772
SJAG_00614	HGNC:16470
SJAG_00773	HGNC:14566
SJAG_00773	HGNC:14405
SJAG_00773	HGNC:19181
SJAG_00773	HGNC:15869
SJAG_00773	HGNC:888
SJAG_00773	HGNC:6317
SJAG_00858	HGNC:4181
SJAG_01152	HGNC:17211
SJAG_01156	HGNC:26197
SJAG_01223	HGNC:28100
SJAG_01282	HGNC:11299
SJAG_01779	HGNC:24218
SJAG_01843	HGNC:19098
SJAG_01843	HGNC:19097
SJAG_01952	HGNC:2377
SJAG_02035	HGNC:1809
SJAG_02035	HGNC:1810
SJAG_02035	HGNC:23030
SJAG_02664	HGNC:17268
SJAG_02782	HGNC:855
SJAG_02886	HGNC:18600
SJAG_02899	HGNC:24563
SJAG_02922	HGNC:12397
SJAG_02955	HGNC:11057
SJAG_02955	HGNC:29326
SJAG_02955	HGNC:11060
SJAG_02955	HGNC:11061
SJAG_02955	HGNC:11062
SJAG_03040	HGNC:14490
SJAG_03065	HGNC:16634
SJAG_03456	HGNC:32220
SJAG_03527	HGNC:5203
SJAG_03527	HGNC:37243
SJAG_03673	HGNC:2712
SJAG_03703	HGNC:7567
SJAG_03703	HGNC:7572
SJAG_03703	HGNC:7573
SJAG_03703	HGNC:7574
SJAG_03703	HGNC:7576
SJAG_03703	HGNC:7577
SJAG_03703	HGNC:15906
SJAG_03703	HGNC:7578
SJAG_03703	HGNC:7579
SJAG_03703	HGNC:7568
SJAG_03703	HGNC:7569
SJAG_03703	HGNC:7571
SJAG_03703	HGNC:23212
SJAG_03703	HGNC:31073
SJAG_03804	HGNC:28358
SJAG_03989	HGNC:25088
SJAG_03992	HGNC:4236
SJAG_04122	HGNC:846
SJAG_04422	HGNC:871
SJAG_04635	HGNC:29788
SJAG_04657	HGNC:3061
SJAG_04718	HGNC:23092
SJAG_04718	HGNC:11064
SJAG_04718	HGNC:11066
SJAG_04772	HGNC:3284
SJAG_04987	HGNC:31682
SJAG_04987	HGNC:25878
SJAG_05010	HGNC:24452
SJAG_05025	HGNC:2749
SJAG_05348	HGNC:32483
SJAG_00113	HGNC:18745
SJAG_00113	HGNC:2966
SJAG_06382	HGNC:16631
SJAG_05629	HGNC:2289
SJAG_16460	HGNC:2983
SJAG_16460	HGNC:9185
SJAG_06002	HGNC:29898
SJAG_06002	HGNC:7687
SJAG_06002	HGNC:29836
